INDEX,EMPRESA,CATEGORIA,DESCRIPCION,MONTO,FECHA
1253,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,10855898.0,2018-03-01
1254,MITRE,OPERACION,LIMPIEZA,4834269.0,2018-03-01
1255,MITRE,OPERACION,LOGISTICA DE RECAUDACION,2533440.0,2018-03-01
1256,MITRE,OPERACION,SEGURIDAD,8174354.0,2018-03-01
1257,MITRE,OPERACION,SEGUROS,0.0,2018-03-01
1258,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,566546.0,2018-03-01
1259,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,14166540.0,2018-03-01
1260,MITRE,PERSONAL,PERSONAL,296296561.0,2018-03-01
1261,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,2068659.0,2018-03-01
1262,ROCA,INVERSION,MATERIAL RODANTE,4892591.0,2018-03-01
1263,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,1739223.0,2018-03-01
1264,ROCA,INVERSION,VIAS Y OBRAS,72601153.0,2018-03-01
1265,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,31426018.0,2018-03-01
1266,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5547098.0,2018-03-01
1267,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,10767975.0,2018-03-01
1268,ROCA,OPERACION,LIMPIEZA,1072445.0,2018-03-01
1269,ROCA,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-03-01
1270,ROCA,OPERACION,SEGURIDAD,8882878.0,2018-03-01
1271,ROCA,OPERACION,SEGUROS,0.0,2018-03-01
1272,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,861604.0,2018-03-01
1273,ROCA,PERSONAL,PERSONAL,426979681.0,2018-03-01
1274,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-03-01
1275,SAN MARTIN,INVERSION,MATERIAL RODANTE,6447271.0,2018-03-01
1276,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,7480.0,2018-03-01
1277,SAN MARTIN,INVERSION,VIAS Y OBRAS,27655544.0,2018-03-01
1278,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,6500204.0,2018-03-01
1279,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,7845907.0,2018-03-01
1280,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5827535.0,2018-03-01
1281,SAN MARTIN,OPERACION,LIMPIEZA,405829.0,2018-03-01
1282,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-03-01
1283,SAN MARTIN,OPERACION,SEGURIDAD,10481440.0,2018-03-01
1284,SAN MARTIN,OPERACION,SEGUROS,0.0,2018-03-01
1285,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1571058.0,2018-03-01
1286,SAN MARTIN,PERSONAL,PERSONAL,181691708.0,2018-03-01
1287,SARMIENTO,INVERSION,VIAS Y OBRAS,29206135.0,2018-03-01
1288,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-03-01
1289,SARMIENTO,INVERSION,MATERIAL RODANTE,3321075.0,2018-03-01
1290,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,487914.0,2018-03-01
1291,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5561131.0,2018-03-01
1292,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4060598.0,2018-03-01
1293,SARMIENTO,OPERACION,LIMPIEZA,4755178.0,2018-03-01
1294,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,1148574.0,2018-03-01
1295,SARMIENTO,OPERACION,SEGURIDAD,16953541.0,2018-03-01
1296,SARMIENTO,OPERACION,SEGUROS,0.0,2018-03-01
1297,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,291855.0,2018-03-01
1298,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,15169273.0,2018-03-01
1299,SARMIENTO,PERSONAL,PERSONAL,232417695.0,2018-03-01
1300,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-02-01
1301,BELGRANO SUR,INVERSION,MATERIAL RODANTE,26975940.0,2018-02-01
1302,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2018-02-01
1303,BELGRANO SUR,INVERSION,VIAS Y OBRAS,25106654.0,2018-02-01
1304,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,13505517.0,2018-02-01
1305,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2458474.0,2018-02-01
1306,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6688520.0,2018-02-01
1307,BELGRANO SUR,OPERACION,LIMPIEZA,371248.0,2018-02-01
1308,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,2542345.0,2018-02-01
1309,BELGRANO SUR,OPERACION,SEGURIDAD,2364565.0,2018-02-01
1310,BELGRANO SUR,OPERACION,SEGUROS,0.0,2018-02-01
1311,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1022959.0,2018-02-01
1312,BELGRANO SUR,PERSONAL,PERSONAL,133362131.0,2018-02-01
1313,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,26683.0,2018-02-01
1314,MITRE,INVERSION,MATERIAL RODANTE,3860760.0,2018-02-01
1315,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,354533.0,2018-02-01
1316,MITRE,INVERSION,VIAS Y OBRAS,26895619.0,2018-02-01
1317,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,26272500.0,2018-02-01
1318,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3211675.0,2018-02-01
1319,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,10308747.0,2018-02-01
1320,MITRE,OPERACION,LIMPIEZA,4944394.0,2018-02-01
1321,MITRE,OPERACION,LOGISTICA DE RECAUDACION,1281336.0,2018-02-01
1322,MITRE,OPERACION,SEGURIDAD,11803107.0,2018-02-01
1323,MITRE,OPERACION,SEGUROS,0.0,2018-02-01
1324,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,993115.0,2018-02-01
1325,MITRE,PERSONAL,PERSONAL,292910064.0,2018-02-01
1326,ROCA,INVERSION,VIAS Y OBRAS,54995381.0,2018-02-01
1327,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,3060865.0,2018-02-01
1328,ROCA,INVERSION,MATERIAL RODANTE,4965118.0,2018-02-01
1329,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,338228.0,2018-02-01
1330,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3345623.0,2018-02-01
1331,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,9911693.0,2018-02-01
1332,ROCA,OPERACION,LIMPIEZA,1590196.0,2018-02-01
1333,ROCA,OPERACION,LOGISTICA DE RECAUDACION,3100618.0,2018-02-01
1334,ROCA,OPERACION,SEGURIDAD,8197215.0,2018-02-01
1335,ROCA,OPERACION,SEGUROS,0.0,2018-02-01
1336,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1402381.0,2018-02-01
1337,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,23378181.0,2018-02-01
1338,ROCA,PERSONAL,PERSONAL,423702916.0,2018-02-01
1339,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-02-01
1340,SAN MARTIN,INVERSION,MATERIAL RODANTE,4816363.0,2018-02-01
1341,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,7500.0,2018-02-01
1342,SAN MARTIN,INVERSION,VIAS Y OBRAS,14441356.0,2018-02-01
1343,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3209868.0,2018-02-01
1344,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6387433.0,2018-02-01
1345,SAN MARTIN,OPERACION,LIMPIEZA,2110948.0,2018-02-01
1346,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-02-01
1347,SAN MARTIN,OPERACION,SEGURIDAD,8995632.0,2018-02-01
1348,SAN MARTIN,OPERACION,SEGUROS,0.0,2018-02-01
1349,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,606587.0,2018-02-01
1350,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,5185822.0,2018-02-01
1351,SAN MARTIN,PERSONAL,PERSONAL,186589399.0,2018-02-01
1352,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-02-01
1353,SARMIENTO,INVERSION,MATERIAL RODANTE,5533622.0,2018-02-01
1354,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,759267.0,2018-02-01
1355,SARMIENTO,INVERSION,VIAS Y OBRAS,27664671.0,2018-02-01
1356,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,18983397.0,2018-02-01
1357,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,397801.0,2018-02-01
1358,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4829976.0,2018-02-01
1359,SARMIENTO,OPERACION,LIMPIEZA,3192991.0,2018-02-01
1360,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,1148574.0,2018-02-01
1361,SARMIENTO,OPERACION,SEGURIDAD,13464632.0,2018-02-01
1362,SARMIENTO,OPERACION,SEGUROS,0.0,2018-02-01
1363,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1041128.0,2018-02-01
1364,SARMIENTO,PERSONAL,PERSONAL,226728354.0,2018-02-01
1365,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-01-01
1366,BELGRANO SUR,INVERSION,MATERIAL RODANTE,2422926.0,2018-01-01
1367,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,9655.0,2018-01-01
1368,BELGRANO SUR,INVERSION,VIAS Y OBRAS,21644859.0,2018-01-01
1369,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4404421.0,2018-01-01
1370,BELGRANO SUR,OPERACION,LIMPIEZA,676090.0,2018-01-01
1371,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-01-01
1372,BELGRANO SUR,OPERACION,SEGURIDAD,3645869.0,2018-01-01
1373,BELGRANO SUR,OPERACION,SEGUROS,0.0,2018-01-01
1374,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,643461.0,2018-01-01
1375,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,13818998.0,2018-01-01
1376,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2521975.0,2018-01-01
1377,BELGRANO SUR,PERSONAL,PERSONAL,140283834.0,2018-01-01
1378,MITRE,INVERSION,VIAS Y OBRAS,33983110.0,2018-01-01
1379,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,3878.0,2018-01-01
1380,MITRE,INVERSION,MATERIAL RODANTE,576158.0,2018-01-01
1381,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,25698.0,2018-01-01
1382,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,6954573.0,2018-01-01
1383,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4200140.0,2018-01-01
1384,MITRE,OPERACION,LIMPIEZA,7944065.0,2018-01-01
1385,MITRE,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-01-01
1386,MITRE,OPERACION,SEGURIDAD,6836633.0,2018-01-01
1387,MITRE,OPERACION,SEGUROS,0.0,2018-01-01
1388,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1732049.0,2018-01-01
1389,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,1315911.0,2018-01-01
1390,MITRE,PERSONAL,PERSONAL,289820335.0,2018-01-01
1391,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,3992232.0,2018-01-01
1392,ROCA,INVERSION,MATERIAL RODANTE,3536232.0,2018-01-01
1393,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,258707.0,2018-01-01
1394,ROCA,INVERSION,VIAS Y OBRAS,76165078.0,2018-01-01
1395,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,31276996.0,2018-01-01
1396,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,17522292.0,2018-01-01
1397,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6525788.0,2018-01-01
1398,ROCA,OPERACION,LIMPIEZA,2051358.0,2018-01-01
1399,ROCA,OPERACION,LOGISTICA DE RECAUDACION,3217432.0,2018-01-01
1400,ROCA,OPERACION,SEGURIDAD,7855231.0,2018-01-01
1401,ROCA,OPERACION,SEGUROS,0.0,2018-01-01
1402,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,928974.0,2018-01-01
1403,ROCA,PERSONAL,PERSONAL,410189111.0,2018-01-01
1404,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-01-01
1405,SAN MARTIN,INVERSION,MATERIAL RODANTE,7354472.0,2018-01-01
1406,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2018-01-01
1407,SAN MARTIN,INVERSION,VIAS Y OBRAS,7330335.0,2018-01-01
1408,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,18957406.0,2018-01-01
1409,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,4813123.0,2018-01-01
1410,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5315710.0,2018-01-01
1411,SAN MARTIN,OPERACION,LIMPIEZA,518828.0,2018-01-01
1412,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,0.0,2018-01-01
1413,SAN MARTIN,OPERACION,SEGURIDAD,9415870.0,2018-01-01
1414,SAN MARTIN,OPERACION,SEGUROS,0.0,2018-01-01
1415,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,886299.0,2018-01-01
1416,SAN MARTIN,PERSONAL,PERSONAL,174693998.0,2018-01-01
1417,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2018-01-01
1418,SARMIENTO,INVERSION,MATERIAL RODANTE,2638182.0,2018-01-01
1419,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,1259630.0,2018-01-01
1420,SARMIENTO,INVERSION,VIAS Y OBRAS,23605222.0,2018-01-01
1421,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5212567.0,2018-01-01
1422,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,4766348.0,2018-01-01
1423,SARMIENTO,OPERACION,LIMPIEZA,3602221.0,2018-01-01
1424,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,1117188.0,2018-01-01
1425,SARMIENTO,OPERACION,SEGURIDAD,15136264.0,2018-01-01
1426,SARMIENTO,OPERACION,SEGUROS,0.0,2018-01-01
1427,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,510961.0,2018-01-01
1428,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,18085764.0,2018-01-01
1429,SARMIENTO,PERSONAL,PERSONAL,225938840.0,2018-01-01
1430,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-12-01
1431,BELGRANO SUR,INVERSION,MATERIAL RODANTE,1492251.0,2017-12-01
1432,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-12-01
1433,BELGRANO SUR,INVERSION,VIAS Y OBRAS,34913845.0,2017-12-01
1434,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,8806380.0,2017-12-01
1435,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,3337102.0,2017-12-01
1436,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,2468279.0,2017-12-01
1437,BELGRANO SUR,OPERACION,LIMPIEZA,324200.0,2017-12-01
1438,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-12-01
1439,BELGRANO SUR,OPERACION,SEGURIDAD,3646483.0,2017-12-01
1440,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-12-01
1441,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,572732.0,2017-12-01
1442,BELGRANO SUR,PERSONAL,PERSONAL,187086015.0,2017-12-01
1443,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,239855.0,2017-12-01
1444,MITRE,INVERSION,MATERIAL RODANTE,2159811.0,2017-12-01
1445,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,8993.0,2017-12-01
1446,MITRE,INVERSION,VIAS Y OBRAS,63878590.0,2017-12-01
1447,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,11802742.0,2017-12-01
1448,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,4195378.0,2017-12-01
1449,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,8287672.0,2017-12-01
1450,MITRE,OPERACION,LIMPIEZA,422734.0,2017-12-01
1451,MITRE,OPERACION,LOGISTICA DE RECAUDACION,1290500.0,2017-12-01
1452,MITRE,OPERACION,SEGURIDAD,15811547.0,2017-12-01
1453,MITRE,OPERACION,SEGUROS,0.0,2017-12-01
1454,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,768889.0,2017-12-01
1455,MITRE,PERSONAL,PERSONAL,414857268.0,2017-12-01
1456,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,7818435.0,2017-12-01
1457,ROCA,INVERSION,MATERIAL RODANTE,1964871.0,2017-12-01
1458,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,142167.0,2017-12-01
1459,ROCA,INVERSION,VIAS Y OBRAS,153303651.0,2017-12-01
1460,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,11249598.0,2017-12-01
1461,ROCA,OPERACION,LIMPIEZA,1656969.0,2017-12-01
1462,ROCA,OPERACION,LOGISTICA DE RECAUDACION,3261098.0,2017-12-01
1463,ROCA,OPERACION,SEGURIDAD,7417215.0,2017-12-01
1464,ROCA,OPERACION,SEGUROS,0.0,2017-12-01
1465,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2491018.0,2017-12-01
1466,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,36014868.0,2017-12-01
1467,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,14267317.0,2017-12-01
1468,ROCA,PERSONAL,PERSONAL,565651438.0,2017-12-01
1469,SAN MARTIN,INVERSION,VIAS Y OBRAS,32555813.0,2017-12-01
1470,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-12-01
1471,SAN MARTIN,INVERSION,MATERIAL RODANTE,3750698.0,2017-12-01
1472,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-12-01
1473,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,5775247.0,2017-12-01
1474,SAN MARTIN,OPERACION,LIMPIEZA,1340425.0,2017-12-01
1475,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,1185003.0,2017-12-01
1476,SAN MARTIN,OPERACION,SEGURIDAD,9288813.0,2017-12-01
1477,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-12-01
1478,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,963035.0,2017-12-01
1479,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,14028218.0,2017-12-01
1480,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,4967708.0,2017-12-01
1481,SAN MARTIN,PERSONAL,PERSONAL,247578714.0,2017-12-01
1482,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,508200.0,2017-12-01
1483,SARMIENTO,INVERSION,MATERIAL RODANTE,9888003.0,2017-12-01
1484,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,156933.0,2017-12-01
1485,SARMIENTO,INVERSION,VIAS Y OBRAS,23698081.0,2017-12-01
1486,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,13062149.0,2017-12-01
1487,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,14140922.0,2017-12-01
1488,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3645192.0,2017-12-01
1489,SARMIENTO,OPERACION,LIMPIEZA,3795258.0,2017-12-01
1490,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,2041162.0,2017-12-01
1491,SARMIENTO,OPERACION,SEGURIDAD,15951689.0,2017-12-01
1492,SARMIENTO,OPERACION,SEGUROS,0.0,2017-12-01
1493,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,2321651.0,2017-12-01
1494,SARMIENTO,PERSONAL,PERSONAL,313691949.0,2017-12-01
1495,BELGRANO SUR,INVERSION,VIAS Y OBRAS,19977144.0,2017-11-01
1496,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-11-01
1497,BELGRANO SUR,INVERSION,MATERIAL RODANTE,3018254.0,2017-11-01
1498,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,24139.0,2017-11-01
1499,BELGRANO SUR,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6140454.0,2017-11-01
1500,BELGRANO SUR,OPERACION,LIMPIEZA,888489.0,2017-11-01
1501,BELGRANO SUR,OPERACION,LOGISTICA DE RECAUDACION,1712925.0,2017-11-01
1502,BELGRANO SUR,OPERACION,SEGURIDAD,1285620.0,2017-11-01
1503,BELGRANO SUR,OPERACION,SEGUROS,0.0,2017-11-01
1504,BELGRANO SUR,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,591845.0,2017-11-01
1505,BELGRANO SUR,OPERACION,COMBUSTIBLES Y ENERGIA,8662059.0,2017-11-01
1506,BELGRANO SUR,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,997999.0,2017-11-01
1507,BELGRANO SUR,PERSONAL,PERSONAL,125013990.0,2017-11-01
1508,MITRE,INVERSION,MANTENIMIENTO ELECTRICO,925006.0,2017-11-01
1509,MITRE,INVERSION,MATERIAL RODANTE,2456156.0,2017-11-01
1510,MITRE,INVERSION,SENALES Y TELECOMUNICACIONES,140234.0,2017-11-01
1511,MITRE,INVERSION,VIAS Y OBRAS,37576958.0,2017-11-01
1512,MITRE,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,9429779.0,2017-11-01
1513,MITRE,OPERACION,LIMPIEZA,5663271.0,2017-11-01
1514,MITRE,OPERACION,LOGISTICA DE RECAUDACION,1315041.0,2017-11-01
1515,MITRE,OPERACION,SEGURIDAD,27980739.0,2017-11-01
1516,MITRE,OPERACION,SEGUROS,0.0,2017-11-01
1517,MITRE,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,883689.0,2017-11-01
1518,MITRE,OPERACION,COMBUSTIBLES Y ENERGIA,12387796.0,2017-11-01
1519,MITRE,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,12211820.0,2017-11-01
1520,MITRE,PERSONAL,PERSONAL,279924551.0,2017-11-01
1521,ROCA,INVERSION,MANTENIMIENTO ELECTRICO,6466843.0,2017-11-01
1522,ROCA,INVERSION,MATERIAL RODANTE,5387415.0,2017-11-01
1523,ROCA,INVERSION,SENALES Y TELECOMUNICACIONES,147388.0,2017-11-01
1524,ROCA,INVERSION,VIAS Y OBRAS,80783021.0,2017-11-01
1525,ROCA,OPERACION,COMBUSTIBLES Y ENERGIA,4708298.0,2017-11-01
1526,ROCA,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,5819981.0,2017-11-01
1527,ROCA,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,16619259.0,2017-11-01
1528,ROCA,OPERACION,LIMPIEZA,946183.0,2017-11-01
1529,ROCA,OPERACION,LOGISTICA DE RECAUDACION,3294900.0,2017-11-01
1530,ROCA,OPERACION,SEGURIDAD,7874474.0,2017-11-01
1531,ROCA,OPERACION,SEGUROS,0.0,2017-11-01
1532,ROCA,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,876999.0,2017-11-01
1533,ROCA,PERSONAL,PERSONAL,395595612.0,2017-11-01
1534,SAN MARTIN,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-11-01
1535,SAN MARTIN,INVERSION,MATERIAL RODANTE,5857143.0,2017-11-01
1536,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,8720.0,2017-11-01
1537,SAN MARTIN,INVERSION,VIAS Y OBRAS,13782136.0,2017-11-01
1538,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,8849517.0,2017-11-01
1539,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,8263580.0,2017-11-01
1540,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6388080.0,2017-11-01
1541,SAN MARTIN,OPERACION,LIMPIEZA,487678.0,2017-11-01
1542,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,2446088.0,2017-11-01
1543,SAN MARTIN,OPERACION,SEGURIDAD,9217500.0,2017-11-01
1544,SAN MARTIN,OPERACION,SEGUROS,0.0,2017-11-01
1545,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1885571.0,2017-11-01
1546,SAN MARTIN,PERSONAL,PERSONAL,171119426.0,2017-11-01
1547,SARMIENTO,INVERSION,VIAS Y OBRAS,31876987.0,2017-11-01
1548,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-11-01
1549,SARMIENTO,INVERSION,MATERIAL RODANTE,6315376.0,2017-11-01
1550,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,1374717.0,2017-11-01
1551,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,3510577.0,2017-11-01
1552,SARMIENTO,OPERACION,LIMPIEZA,9562075.0,2017-11-01
1553,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,976774.0,2017-11-01
1554,SARMIENTO,OPERACION,SEGURIDAD,17579098.0,2017-11-01
1555,SARMIENTO,OPERACION,SEGUROS,0.0,2017-11-01
1556,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,581621.0,2017-11-01
1557,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,15028258.0,2017-11-01
1558,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,2732705.0,2017-11-01
1559,SARMIENTO,PERSONAL,PERSONAL,215313464.0,2017-11-01
1560,BELGRANO SUR,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-10-01
1561,BELGRANO SUR,INVERSION,MATERIAL RODANTE,1634254.0,2017-10-01
1562,BELGRANO SUR,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-10-01
1563,BELGRANO SUR,INVERSION,VIAS Y OBRAS,13339586.0,2017-10-01
