INDEX,ID,LINEA,LINEA_2,ESTACION,RAMAL,LONG,LAT,MES,CANTIDAD
652,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2018-08-01,407.0
653,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2018-07-01,315.0
654,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2019-07-01,366.0
655,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2018-06-01,342.0
656,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2019-06-01,325.0
657,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2019-05-01,433.0
658,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2018-05-01,358.0
659,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2017-05-01,183.0
660,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2019-04-01,337.0
661,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2018-04-01,519.0
662,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2019-03-01,351.0
663,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2018-03-01,294.0
664,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2019-02-01,248.0
665,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2018-02-01,269.0
666,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2018-01-01,250.0
667,359,ROCA,F.C.G.R.,SAN JUSTO, TEMPERLEY - HAEDO,-58.555356,-34.6741934,2019-01-01,277.0
668,365,ROCA,F.C.G.R.,SANTA CATALINA, TEMPERLEY - HAEDO,-58.4373374,-34.7804203,,
669,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-12-01,277.0
670,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-11-01,305.0
671,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-11-01,3.0
672,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-10-01,376.0
673,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-10-01,357.0
674,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-09-01,321.0
675,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-09-01,440.0
676,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-08-01,467.0
677,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-08-01,387.0
678,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-07-01,426.0
679,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-07-01,315.0
680,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-06-01,412.0
681,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-06-01,342.0
682,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-05-01,418.0
683,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-05-01,415.0
684,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-04-01,351.0
685,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-04-01,203.0
686,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-03-01,336.0
687,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-03-01,22.0
688,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-02-01,37.0
689,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-02-01,278.0
690,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2018-01-01,46.0
691,383,ROCA,F.C.G.R.,TABLADA, TEMPERLEY - HAEDO,-58.5280209,-34.6930707,2019-01-01,299.0
692,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-12-01,2967.0
693,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-11-01,2306.0
694,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-11-01,3474.0
695,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-10-01,3374.0
696,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-10-01,4603.0
697,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-09-01,3423.0
698,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-09-01,3396.0
699,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-08-01,3802.0
700,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-08-01,4201.0
701,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-07-01,3571.0
702,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-07-01,2876.0
703,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-06-01,3509.0
704,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-06-01,2874.0
705,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-05-01,4287.0
706,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-05-01,3906.0
707,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-04-01,3449.0
708,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-04-01,4716.0
709,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-03-01,4595.0
710,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-03-01,3206.0
711,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-02-01,5698.0
712,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-02-01,2214.0
713,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2019-01-01,3216.0
714,12,BELGRANO SUR,F.C.G.B.,ALDO BONZI, BUENOS AIRES - M.C.G. BELGRANO,-58.5141386,-34.7106549,2018-01-01,6277.0
715,121,BELGRANO SUR,F.C.G.B.,DR. SAENZ, BUENOS AIRES - M.C.G. BELGRANO,-58.4199555,-34.6481153,,
716,184,BELGRANO SUR,F.C.G.B.,ISIDRO CASANOVA, BUENOS AIRES - M.C.G. BELGRANO,-58.5879899,-34.7044639,,
717,195,BELGRANO SUR,F.C.G.B.,JOSE INGENIEROS, BUENOS AIRES - M.C.G. BELGRANO,-58.537256,-34.710762,,
718,203,BELGRANO SUR,F.C.G.B.,JUSTO VILLEGAS, BUENOS AIRES - M.C.G. BELGRANO,-58.5519393,-34.708965,,
719,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-12-01,27322.0
720,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-11-01,37833.0
721,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-11-01,28432.0
722,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-10-01,34452.0
723,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-10-01,39487.0
724,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-09-01,38697.0
725,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-09-01,30786.0
726,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-08-01,31300.0
727,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-08-01,37896.0
728,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-07-01,25079.0
729,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-07-01,37583.0
730,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-06-01,25287.0
731,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-06-01,31182.0
732,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-05-01,30165.0
733,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-05-01,34651.0
734,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-04-01,30177.0
735,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-04-01,31485.0
736,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-03-01,28403.0
737,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-03-01,27692.0
738,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-02-01,25668.0
739,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-02-01,24551.0
740,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2018-01-01,20442.0
741,232,BELGRANO SUR,F.C.G.B.,LIBERTAD, BUENOS AIRES - M.C.G. BELGRANO,-58.6861877,-34.6921774,2019-01-01,25002.0
742,259,BELGRANO SUR,F.C.G.B.,MARINOS C. G. BELGRANO, BUENOS AIRES - M.C.G. BELGRANO,-58.7307061,-34.7086815,,
743,260,BELGRANO SUR,F.C.G.B.,MARINOS DEL FOURNIER, BUENOS AIRES - M.C.G. BELGRANO,-58.5076299,-34.6901777,,
744,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-12-01,20940.0
745,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-11-01,20636.0
746,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-11-01,23805.0
747,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-10-01,23296.0
748,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-10-01,24893.0
749,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-09-01,25399.0
750,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-09-01,23062.0
751,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-08-01,23960.0
752,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-08-01,26592.0
753,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-07-01,23833.0
754,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-07-01,23386.0
755,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-06-01,20908.0
756,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-06-01,25117.0
757,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-05-01,24548.0
758,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-05-01,25896.0
759,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-04-01,23656.0
760,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-04-01,22627.0
761,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-03-01,24177.0
762,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-03-01,21217.0
763,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-02-01,18911.0
764,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-02-01,19122.0
765,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2019-01-01,19901.0
766,270,BELGRANO SUR,F.C.G.B.,MERLO GOMEZ, BUENOS AIRES - M.C.G. BELGRANO,-58.6462658,-34.6971714,2018-01-01,20046.0
767,313,BELGRANO SUR,F.C.G.B.,PRESIDENTE ILLIA, BUENOS AIRES - M.C.G. BELGRANO,-58.4502223,-34.6661376,,
768,325,BELGRANO SUR,F.C.G.B.,RAFAEL CASTILLO, BUENOS AIRES - M.C.G. BELGRANO,-58.6261936,-34.6996965,,
769,354,BELGRANO SUR,F.C.G.B.,SANCHEZ DE MENDEVILLE, BUENOS AIRES - M.C.G. BELGRANO,-58.5238732,-34.7124465,,
770,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-12-01,41840.0
771,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-11-01,40018.0
772,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-11-01,33012.0
773,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-10-01,37552.0
774,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-10-01,39269.0
775,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-09-01,33148.0
776,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-09-01,39143.0
777,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-08-01,35239.0
778,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-08-01,39403.0
779,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-07-01,32972.0
780,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-07-01,43713.0
781,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-06-01,35440.0
782,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-06-01,39730.0
783,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-05-01,39086.0
784,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-05-01,34914.0
785,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-04-01,36216.0
786,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-04-01,32839.0
787,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-03-01,35161.0
788,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-03-01,38311.0
789,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-02-01,28887.0
790,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-02-01,25230.0
791,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2018-01-01,27896.0
792,385,BELGRANO SUR,F.C.G.B.,TAPIALES, BUENOS AIRES - M.C.G. BELGRANO,-58.5115373,-34.7025293,2019-01-01,30376.0
793,422,BELGRANO SUR,F.C.G.B.,VILLA LUGANO, BUENOS AIRES - M.C.G. BELGRANO,-58.4769699,-34.67713,,
794,424,BELGRANO SUR,F.C.G.B.,VILLA MADERO, BUENOS AIRES - M.C.G. BELGRANO,-58.4925366,-34.6840978,,
795,427,BELGRANO SUR,F.C.G.B.,VILLA SOLDATI, BUENOS AIRES - M.C.G. BELGRANO,-58.4408973,-34.6622014,,
796,14,ROCA,F.C.G.R.,ALEJANDRO PETION, EZEIZA - CANUELAS (EZA),-58.6743571,-34.9775385,,
797,21,ROCA,F.C.G.R.,APEADERO KLOOSTERMAN, EZEIZA - CANUELAS (EZA),-58.6895825,-34.9863555,,
798,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-12-01,25908.0
799,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-11-01,27529.0
800,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-11-01,29639.0
801,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-10-01,28741.0
802,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-10-01,30886.0
803,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-09-01,29382.0
804,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-09-01,27450.0
805,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-08-01,29117.0
806,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-08-01,29078.0
807,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-07-01,26255.0
808,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-07-01,27042.0
809,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-06-01,24475.0
810,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-06-01,24942.0
811,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2017-05-01,6611.0
812,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-05-01,27167.0
813,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-05-01,28921.0
814,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-04-01,27369.0
815,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-04-01,29122.0
816,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-03-01,27519.0
817,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-03-01,29763.0
818,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-02-01,25593.0
819,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-02-01,25876.0
820,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2019-01-01,25074.0
821,60,ROCA,F.C.G.R.,CANUELAS, EZEIZA - CANUELAS (EZA),-58.7541775,-35.0592254,2018-01-01,27399.0
822,64,ROCA,F.C.G.R.,CARLOS SPEGAZZINI, EZEIZA - CANUELAS (EZA),-58.5942645,-34.9099069,,
823,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2018-12-01,9414.0
824,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2018-11-01,5702.0
825,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2019-11-01,10667.0
826,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2018-10-01,12928.0
827,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2019-10-01,10450.0
828,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2018-09-01,723.0
829,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2019-09-01,11182.0
830,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2018-08-01,1058.0
831,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2019-08-01,11507.0
832,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2018-07-01,8078.0
833,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2019-07-01,11157.0
834,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2018-06-01,8636.0
835,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2019-06-01,10771.0
836,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2019-05-01,12585.0
837,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2017-05-01,4314.0
838,265,ROCA,F.C.G.R.,MAXIMO PAZ, EZEIZA - CANUELAS (EZA),-58.6205451,-34.9362878,2018-05-01,12355.0
